Positive,Negative,Easy,Hard
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']",['Ponderosa_Pine'],"['Douglas_fir', 'Lodgepole_Pine']"
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']",['Douglas_fir'],"['Lodgepole_Pine', 'Ponderosa_Pine']"
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']","['Ponderosa_Pine', 'Douglas_fir']",['Lodgepole_Pine']
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Douglas_fir']",['Ponderosa_Pine']
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']",['Lodgepole_Pine'],"['Ponderosa_Pine', 'Douglas_fir']"
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']","['Douglas_fir', 'Lodgepole_Pine']",['Ponderosa_Pine']
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']","['Ponderosa_Pine', 'Douglas_fir']",['Lodgepole_Pine']
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']","['Douglas_fir', 'Lodgepole_Pine']",['Ponderosa_Pine']
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']",['Douglas_fir'],"['Ponderosa_Pine', 'Lodgepole_Pine']"
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']","['Ponderosa_Pine', 'Lodgepole_Pine']",['Douglas_fir']
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']","['Douglas_fir', 'Lodgepole_Pine']",['Ponderosa_Pine']
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']",['Douglas_fir'],"['Lodgepole_Pine', 'Ponderosa_Pine']"
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']",['Ponderosa_Pine'],"['Douglas_fir', 'Lodgepole_Pine']"
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']","['Douglas_fir', 'Lodgepole_Pine']",['Ponderosa_Pine']
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Ponderosa_Pine']",['Douglas_fir']
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']",['Lodgepole_Pine'],"['Douglas_fir', 'Ponderosa_Pine']"
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']",['Douglas_fir'],"['Lodgepole_Pine', 'Ponderosa_Pine']"
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']","['Ponderosa_Pine', 'Lodgepole_Pine']",['Douglas_fir']
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']","['Lodgepole_Pine', 'Ponderosa_Pine']",['Douglas_fir']
['Cottonwood_Willow'],"['Ponderosa_Pine', 'Douglas_fir', 'Lodgepole_Pine']",['Douglas_fir'],"['Lodgepole_Pine', 'Ponderosa_Pine']"
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Krummholz'],['Spruce_Fir']
"['Ponderosa_Pine', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']",['Spruce_Fir'],['Krummholz']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Spruce_Fir'],"['Ponderosa_Pine', 'Cottonwood_Willow']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine'],"['Cottonwood_Willow', 'Spruce_Fir']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Spruce_Fir'],"['Ponderosa_Pine', 'Cottonwood_Willow']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Ponderosa_Pine']",['Spruce_Fir']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Ponderosa_Pine', 'Spruce_Fir']",['Cottonwood_Willow']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Ponderosa_Pine']",['Spruce_Fir']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Ponderosa_Pine', 'Cottonwood_Willow']",['Spruce_Fir']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Spruce_Fir'],"['Ponderosa_Pine', 'Cottonwood_Willow']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Ponderosa_Pine', 'Cottonwood_Willow']",['Spruce_Fir']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Spruce_Fir']",['Ponderosa_Pine']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine'],"['Cottonwood_Willow', 'Spruce_Fir']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Ponderosa_Pine']",['Cottonwood_Willow']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine'],"['Cottonwood_Willow', 'Spruce_Fir']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Spruce_Fir', 'Ponderosa_Pine']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Ponderosa_Pine', 'Spruce_Fir']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Ponderosa_Pine']",['Cottonwood_Willow']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine'],"['Cottonwood_Willow', 'Spruce_Fir']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Ponderosa_Pine']",['Spruce_Fir']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Ponderosa_Pine']",['Cottonwood_Willow']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Spruce_Fir'],"['Cottonwood_Willow', 'Ponderosa_Pine']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine'],"['Spruce_Fir', 'Cottonwood_Willow']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Ponderosa_Pine', 'Cottonwood_Willow']",['Spruce_Fir']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Spruce_Fir']",['Ponderosa_Pine']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Spruce_Fir', 'Ponderosa_Pine']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Ponderosa_Pine', 'Spruce_Fir']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Spruce_Fir'],"['Ponderosa_Pine', 'Cottonwood_Willow']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine'],"['Cottonwood_Willow', 'Spruce_Fir']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Spruce_Fir', 'Ponderosa_Pine']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Ponderosa_Pine', 'Cottonwood_Willow']",['Spruce_Fir']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Spruce_Fir', 'Ponderosa_Pine']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Spruce_Fir', 'Ponderosa_Pine']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine'],"['Cottonwood_Willow', 'Spruce_Fir']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine'],"['Spruce_Fir', 'Cottonwood_Willow']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Ponderosa_Pine']",['Spruce_Fir']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Spruce_Fir'],"['Ponderosa_Pine', 'Cottonwood_Willow']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Spruce_Fir']",['Ponderosa_Pine']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine'],"['Spruce_Fir', 'Cottonwood_Willow']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine'],"['Spruce_Fir', 'Cottonwood_Willow']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Ponderosa_Pine']",['Spruce_Fir']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Spruce_Fir'],"['Cottonwood_Willow', 'Ponderosa_Pine']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Ponderosa_Pine', 'Cottonwood_Willow']",['Spruce_Fir']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine'],"['Cottonwood_Willow', 'Spruce_Fir']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Ponderosa_Pine', 'Spruce_Fir']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Cottonwood_Willow']",['Ponderosa_Pine']
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Ponderosa_Pine', 'Spruce_Fir']"
['Aspen'],"['Ponderosa_Pine', 'Spruce_Fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Spruce_Fir']",['Ponderosa_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Aspen'],['Lodgepole_Pine']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
"['Spruce_Fir', 'Krummholz']","['Aspen', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Aspen']
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']","['Lodgepole_Pine', 'Ponderosa_Pine']",['Aspen']
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Aspen'],"['Lodgepole_Pine', 'Ponderosa_Pine']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine'],"['Ponderosa_Pine', 'Aspen']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Ponderosa_Pine'],"['Lodgepole_Pine', 'Aspen']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine'],"['Ponderosa_Pine', 'Aspen']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Ponderosa_Pine'],"['Lodgepole_Pine', 'Aspen']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Aspen'],"['Lodgepole_Pine', 'Ponderosa_Pine']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']","['Lodgepole_Pine', 'Ponderosa_Pine']",['Aspen']
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine'],"['Aspen', 'Ponderosa_Pine']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']","['Ponderosa_Pine', 'Lodgepole_Pine']",['Aspen']
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine'],"['Aspen', 'Ponderosa_Pine']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']","['Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine']
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine'],"['Aspen', 'Ponderosa_Pine']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine'],"['Aspen', 'Ponderosa_Pine']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine'],"['Aspen', 'Ponderosa_Pine']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']","['Aspen', 'Lodgepole_Pine']",['Ponderosa_Pine']
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']","['Ponderosa_Pine', 'Aspen']",['Lodgepole_Pine']
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Ponderosa_Pine'],"['Lodgepole_Pine', 'Aspen']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Ponderosa_Pine'],"['Aspen', 'Lodgepole_Pine']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine'],"['Aspen', 'Ponderosa_Pine']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']","['Ponderosa_Pine', 'Lodgepole_Pine']",['Aspen']
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']","['Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine']
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Lodgepole_Pine'],"['Ponderosa_Pine', 'Aspen']"
['Krummholz'],"['Lodgepole_Pine', 'Aspen', 'Ponderosa_Pine']",['Ponderosa_Pine'],"['Aspen', 'Lodgepole_Pine']"
