Positive,Negative,Easy,Hard,AUC,AUC_Easy,AUC_Hard
['not_recom'],"['priority', 'very_recom', 'spec_prior']",['very_recom'],"['priority', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']","['very_recom', 'priority']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']","['spec_prior', 'very_recom']",['priority'],1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']","['very_recom', 'priority']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']","['priority', 'very_recom']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']","['priority', 'very_recom']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']","['spec_prior', 'priority']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']","['priority', 'very_recom']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']","['priority', 'spec_prior']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['priority', 'very_recom', 'spec_prior']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'not_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['very_recom'],"['not_recom', 'priority']",0.8856143557441223,1.0,0.8830834139503766
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['not_recom', 'very_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['priority'],"['very_recom', 'not_recom']",0.8856143557441223,0.9501483799419665,0.9768271857923497
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'priority']",['not_recom'],0.8856143557441223,0.9568693324027606,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['priority'],"['very_recom', 'not_recom']",0.8856143557441223,0.9501483799419665,0.9768271857923497
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['not_recom'],"['very_recom', 'priority']",0.8856143557441223,1.0,0.9568693324027606
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['priority', 'not_recom']",['very_recom'],0.8856143557441223,0.8830834139503766,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'not_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['not_recom'],"['very_recom', 'priority']",0.8856143557441223,1.0,0.9568693324027606
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'not_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'not_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['priority', 'not_recom']",['very_recom'],0.8856143557441223,0.8830834139503766,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['very_recom'],"['not_recom', 'priority']",0.8856143557441223,1.0,0.8830834139503766
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'priority']",['not_recom'],0.8856143557441223,0.9568693324027606,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'not_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['very_recom'],"['priority', 'not_recom']",0.8856143557441223,1.0,0.8830834139503766
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['not_recom'],"['priority', 'very_recom']",0.8856143557441223,1.0,0.9568693324027606
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['not_recom'],"['priority', 'very_recom']",0.8856143557441223,1.0,0.9568693324027606
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'not_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'priority']",['not_recom'],0.8856143557441223,0.9568693324027606,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['priority', 'not_recom']",['very_recom'],0.8856143557441223,0.8830834139503766,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['not_recom', 'priority']",['very_recom'],0.8856143557441223,0.8830834139503766,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'not_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'not_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['not_recom', 'very_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['not_recom'],"['very_recom', 'priority']",0.8856143557441223,1.0,0.9568693324027606
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'not_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['priority', 'very_recom']",['not_recom'],0.8856143557441223,0.9568693324027606,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['priority', 'very_recom']",['not_recom'],0.8856143557441223,0.9568693324027606,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['not_recom', 'very_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'not_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['not_recom', 'very_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'priority']",['not_recom'],0.8856143557441223,0.9568693324027606,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['priority'],"['very_recom', 'not_recom']",0.8856143557441223,0.9501483799419665,0.9768271857923497
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['not_recom'],"['very_recom', 'priority']",0.8856143557441223,1.0,0.9568693324027606
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'priority']",['not_recom'],0.8856143557441223,0.9568693324027606,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['not_recom'],"['priority', 'very_recom']",0.8856143557441223,1.0,0.9568693324027606
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['very_recom'],"['not_recom', 'priority']",0.8856143557441223,1.0,0.8830834139503766
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'not_recom']",['priority'],0.8856143557441223,0.9768271857923497,0.9501483799419665
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['very_recom', 'priority']",['not_recom'],0.8856143557441223,0.9568693324027606,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['priority'],"['very_recom', 'not_recom']",0.8856143557441223,0.9501483799419665,0.9768271857923497
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['very_recom'],"['not_recom', 'priority']",0.8856143557441223,1.0,0.8830834139503766
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['priority', 'very_recom']",['not_recom'],0.8856143557441223,0.9568693324027606,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['priority', 'very_recom']",['not_recom'],0.8856143557441223,0.9568693324027606,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['not_recom', 'priority']",['very_recom'],0.8856143557441223,0.8830834139503766,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['not_recom'],"['priority', 'very_recom']",0.8856143557441223,1.0,0.9568693324027606
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['not_recom'],"['very_recom', 'priority']",0.8856143557441223,1.0,0.9568693324027606
['spec_prior'],"['not_recom', 'priority', 'very_recom']","['priority', 'not_recom']",['very_recom'],0.8856143557441223,0.8830834139503766,1.0
['spec_prior'],"['not_recom', 'priority', 'very_recom']",['priority'],"['not_recom', 'very_recom']",0.8856143557441223,0.9501483799419665,0.9768271857923497
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['priority', 'not_recom']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['spec_prior', 'not_recom']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'priority']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['priority', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['very_recom', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'priority']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['very_recom', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'very_recom']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'priority']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'priority']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['priority', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['priority', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['very_recom', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['priority', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'very_recom']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'very_recom']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['priority', 'spec_prior']",1.0,1.0,1.0
